,course,question,pct_agree,n,time
218,Chemistry 30B,seek_help,81.2807881773399,203,w3
219,Chemistry 30B,unfamiliar,66.00985221674877,203,w3
220,Chemistry 30B,when_struggle_find_way,81.77339901477832,203,w3
221,Chemistry 30CL,challenges_are_growth,86.66666666666667,15,w3
222,Chemistry 30CL,confident,80.0,15,w3
223,Chemistry 30CL,develop_intelligence,86.66666666666667,15,w3
224,Chemistry 30CL,improve_skills,93.33333333333333,15,w3
225,Chemistry 30CL,mistakes_are_learning,93.33333333333333,15,w3
226,Chemistry 30CL,motivate,73.33333333333333,15,w3
227,Chemistry 30CL,reflect,80.0,15,w3
228,Chemistry 30CL,seek_help,80.0,15,w3
229,Chemistry 30CL,unfamiliar,60.0,15,w3
230,Chemistry 30CL,when_struggle_find_way,86.66666666666667,15,w3
231,Chemistry 14A,apply_math,89.47368421052632,247,w10
232,Chemistry 14A,asking_questions,66.39676113360325,247,w10
233,Chemistry 14A,at_least_c,95.95141700404858,247,w10
234,Chemistry 14A,find_help,92.3076923076923,247,w10
235,Chemistry 14A,manage_time,85.02024291497976,247,w10
236,Chemistry 14A,own_words,91.09311740890689,247,w10
237,Chemistry 14A,peer_learning,4.048582995951417,247,w10
238,Chemistry 14A,study_habits,83.40080971659918,247,w10
239,Chemistry 14A,understand_study_strats,93.52226720647774,247,w10
240,Chemistry 14A,workload,80.16194331983806,247,w10
241,Chemistry 14AE,apply_math,76.74418604651163,43,w10
242,Chemistry 14AE,asking_questions,67.44186046511628,43,w10
243,Chemistry 14AE,at_least_c,93.02325581395348,43,w10
244,Chemistry 14AE,find_help,76.74418604651163,43,w10
245,Chemistry 14AE,manage_time,51.162790697674424,43,w10
246,Chemistry 14AE,own_words,79.06976744186046,43,w10
247,Chemistry 14AE,peer_learning,4.651162790697675,43,w10
248,Chemistry 14AE,study_habits,65.11627906976744,43,w10
249,Chemistry 14AE,understand_study_strats,79.06976744186046,43,w10
250,Chemistry 14AE,workload,58.139534883720934,43,w10
251,Chemistry 14B,apply_math,67.3076923076923,52,w10
252,Chemistry 14B,asking_questions,44.230769230769226,52,w10
253,Chemistry 14B,at_least_c,88.46153846153845,52,w10
254,Chemistry 14B,find_help,82.6923076923077,52,w10
255,Chemistry 14B,manage_time,61.53846153846154,52,w10
256,Chemistry 14B,own_words,59.61538461538461,52,w10
257,Chemistry 14B,peer_learning,0.0,52,w10
258,Chemistry 14B,study_habits,59.61538461538461,52,w10
259,Chemistry 14B,understand_study_strats,86.53846153846155,52,w10
260,Chemistry 14B,workload,61.53846153846154,52,w10
261,Chemistry 14BL,apply_math,71.76079734219269,301,w10
262,Chemistry 14BL,asking_questions,60.797342192691026,301,w10
263,Chemistry 14BL,at_least_c,91.0299003322259,301,w10
264,Chemistry 14BL,find_help,79.06976744186046,301,w10
265,Chemistry 14BL,manage_time,68.10631229235881,301,w10
266,Chemistry 14BL,own_words,73.75415282392026,301,w10
267,Chemistry 14BL,peer_learning,2.990033222591362,301,w10
268,Chemistry 14BL,study_habits,69.43521594684385,301,w10
269,Chemistry 14BL,understand_study_strats,81.06312292358804,301,w10
270,Chemistry 14BL,workload,66.77740863787376,301,w10
271,Chemistry 14C,apply_math,66.66666666666666,3,w10
272,Chemistry 14C,asking_questions,100.0,3,w10
273,Chemistry 14C,at_least_c,100.0,3,w10
274,Chemistry 14C,find_help,100.0,3,w10
275,Chemistry 14C,manage_time,100.0,3,w10
276,Chemistry 14C,own_words,100.0,3,w10
277,Chemistry 14C,peer_learning,0.0,3,w10
278,Chemistry 14C,study_habits,100.0,3,w10
279,Chemistry 14C,understand_study_strats,100.0,3,w10
280,Chemistry 14C,workload,100.0,3,w10
281,Chemistry 14CL,apply_math,100.0,1,w10
282,Chemistry 14CL,asking_questions,100.0,1,w10
283,Chemistry 14CL,at_least_c,100.0,1,w10
284,Chemistry 14CL,find_help,0.0,1,w10
285,Chemistry 14CL,manage_time,100.0,1,w10
286,Chemistry 14CL,own_words,100.0,1,w10
287,Chemistry 14CL,peer_learning,0.0,1,w10
288,Chemistry 14CL,study_habits,100.0,1,w10
289,Chemistry 14CL,understand_study_strats,100.0,1,w10
290,Chemistry 14CL,workload,100.0,1,w10
291,Chemistry 14D,apply_math,80.78175895765473,307,w10
292,Chemistry 14D,asking_questions,67.10097719869707,307,w10
293,Chemistry 14D,at_least_c,91.85667752442997,307,w10
294,Chemistry 14D,find_help,79.15309446254072,307,w10
295,Chemistry 14D,manage_time,65.79804560260585,307,w10
296,Chemistry 14D,own_words,86.64495114006515,307,w10
297,Chemistry 14D,peer_learning,1.9543973941368076,307,w10
298,Chemistry 14D,study_habits,72.9641693811075,307,w10
299,Chemistry 14D,understand_study_strats,89.57654723127035,307,w10
300,Chemistry 14D,workload,66.44951140065146,307,w10
301,Chemistry 20A,apply_math,91.22807017543859,171,w10
302,Chemistry 20A,asking_questions,79.53216374269006,171,w10
303,Chemistry 20A,at_least_c,92.98245614035088,171,w10
304,Chemistry 20A,find_help,87.71929824561403,171,w10
305,Chemistry 20A,manage_time,80.11695906432749,171,w10
306,Chemistry 20A,own_words,88.88888888888889,171,w10
307,Chemistry 20A,peer_learning,2.3391812865497075,171,w10
308,Chemistry 20A,study_habits,80.11695906432749,171,w10
309,Chemistry 20A,understand_study_strats,88.88888888888889,171,w10
310,Chemistry 20A,workload,84.7953216374269,171,w10
311,Chemistry 30A,apply_math,73.68421052631578,19,w10
312,Chemistry 30A,asking_questions,47.368421052631575,19,w10
313,Chemistry 30A,at_least_c,89.47368421052632,19,w10
314,Chemistry 30A,find_help,57.89473684210527,19,w10
315,Chemistry 30A,manage_time,73.68421052631578,19,w10
316,Chemistry 30A,own_words,84.21052631578947,19,w10
317,Chemistry 30A,peer_learning,10.526315789473683,19,w10
318,Chemistry 30A,study_habits,73.68421052631578,19,w10
319,Chemistry 30A,understand_study_strats,89.47368421052632,19,w10
320,Chemistry 30A,workload,63.1578947368421,19,w10
321,Chemistry 30AL,apply_math,75.0,4,w10
322,Chemistry 30AL,asking_questions,100.0,4,w10
323,Chemistry 30AL,at_least_c,100.0,4,w10
324,Chemistry 30AL,find_help,75.0,4,w10
325,Chemistry 30AL,manage_time,50.0,4,w10
326,Chemistry 30AL,own_words,100.0,4,w10
327,Chemistry 30AL,peer_learning,0.0,4,w10
328,Chemistry 30AL,study_habits,100.0,4,w10
329,Chemistry 30AL,understand_study_strats,100.0,4,w10
330,Chemistry 30AL,workload,100.0,4,w10
331,Chemistry 30B,apply_math,81.30841121495327,214,w10
332,Chemistry 30B,asking_questions,69.1588785046729,214,w10
333,Chemistry 30B,at_least_c,90.65420560747664,214,w10
334,Chemistry 30B,find_help,88.78504672897196,214,w10
335,Chemistry 30B,manage_time,70.09345794392523,214,w10
336,Chemistry 30B,own_words,89.25233644859813,214,w10
337,Chemistry 30B,peer_learning,3.2710280373831773,214,w10
338,Chemistry 30B,study_habits,71.02803738317756,214,w10
339,Chemistry 30B,understand_study_strats,90.18691588785047,214,w10
340,Chemistry 30B,workload,74.29906542056075,214,w10
341,Chemistry 30BL,apply_math,95.0,20,w10
342,Chemistry 30BL,asking_questions,85.0,20,w10
343,Chemistry 30BL,at_least_c,95.0,20,w10
344,Chemistry 30BL,find_help,85.0,20,w10
345,Chemistry 30BL,manage_time,75.0,20,w10
346,Chemistry 30BL,own_words,95.0,20,w10
347,Chemistry 30BL,peer_learning,0.0,20,w10
348,Chemistry 30BL,study_habits,70.0,20,w10
349,Chemistry 30BL,understand_study_strats,95.0,20,w10
350,Chemistry 30BL,workload,65.0,20,w10
351,Chemistry 30CL,apply_math,71.42857142857143,7,w10
352,Chemistry 30CL,asking_questions,71.42857142857143,7,w10
353,Chemistry 30CL,at_least_c,100.0,7,w10
354,Chemistry 30CL,find_help,71.42857142857143,7,w10
355,Chemistry 30CL,manage_time,57.14285714285714,7,w10
356,Chemistry 30CL,own_words,71.42857142857143,7,w10
357,Chemistry 30CL,peer_learning,0.0,7,w10
358,Chemistry 30CL,study_habits,57.14285714285714,7,w10
359,Chemistry 30CL,understand_study_strats,71.42857142857143,7,w10
360,Chemistry 30CL,workload,71.42857142857143,7,w10
361,Chemistry 14A,challenges_are_growth,92.08333333333333,240,w10
362,Chemistry 14A,confident,83.75,240,w10
363,Chemistry 14A,develop_intelligence,96.66666666666667,240,w10
364,Chemistry 14A,improve_skills,95.41666666666667,240,w10
365,Chemistry 14A,mistakes_are_learning,95.83333333333334,240,w10
366,Chemistry 14A,motivate,85.83333333333333,240,w10
367,Chemistry 14A,reflect,91.25,240,w10
368,Chemistry 14A,seek_help,87.08333333333333,240,w10
369,Chemistry 14A,unfamiliar,78.75,240,w10
370,Chemistry 14A,when_struggle_find_way,92.08333333333333,240,w10
371,Chemistry 14AE,challenges_are_growth,90.0,40,w10
372,Chemistry 14AE,confident,75.0,40,w10
373,Chemistry 14AE,develop_intelligence,92.5,40,w10
374,Chemistry 14AE,improve_skills,92.5,40,w10
375,Chemistry 14AE,mistakes_are_learning,87.5,40,w10
376,Chemistry 14AE,motivate,67.5,40,w10
377,Chemistry 14AE,reflect,77.5,40,w10
378,Chemistry 14AE,seek_help,80.0,40,w10
379,Chemistry 14AE,unfamiliar,57.49999999999999,40,w10
380,Chemistry 14AE,when_struggle_find_way,82.5,40,w10
381,Chemistry 14B,challenges_are_growth,76.47058823529412,51,w10
382,Chemistry 14B,confident,49.01960784313725,51,w10
383,Chemistry 14B,develop_intelligence,92.15686274509804,51,w10
384,Chemistry 14B,improve_skills,96.07843137254902,51,w10
385,Chemistry 14B,mistakes_are_learning,92.15686274509804,51,w10
386,Chemistry 14B,motivate,72.54901960784314,51,w10
387,Chemistry 14B,reflect,78.43137254901961,51,w10
388,Chemistry 14B,seek_help,58.82352941176471,51,w10
389,Chemistry 14B,unfamiliar,52.94117647058824,51,w10
390,Chemistry 14B,when_struggle_find_way,76.47058823529412,51,w10
391,Chemistry 14BL,challenges_are_growth,77.8169014084507,284,w10
392,Chemistry 14BL,confident,62.676056338028175,284,w10
393,Chemistry 14BL,develop_intelligence,87.67605633802818,284,w10
394,Chemistry 14BL,improve_skills,88.73239436619718,284,w10
395,Chemistry 14BL,mistakes_are_learning,86.97183098591549,284,w10
396,Chemistry 14BL,motivate,77.46478873239437,284,w10
397,Chemistry 14BL,reflect,81.69014084507043,284,w10
398,Chemistry 14BL,seek_help,73.94366197183099,284,w10
399,Chemistry 14BL,unfamiliar,57.74647887323944,284,w10
400,Chemistry 14BL,when_struggle_find_way,79.5774647887324,284,w10
401,Chemistry 14C,challenges_are_growth,100.0,1,w10
402,Chemistry 14C,confident,100.0,1,w10
403,Chemistry 14C,develop_intelligence,100.0,1,w10
404,Chemistry 14C,improve_skills,100.0,1,w10
405,Chemistry 14C,mistakes_are_learning,100.0,1,w10
406,Chemistry 14C,motivate,100.0,1,w10
407,Chemistry 14C,reflect,100.0,1,w10
408,Chemistry 14C,seek_help,100.0,1,w10
409,Chemistry 14C,unfamiliar,100.0,1,w10
410,Chemistry 14C,when_struggle_find_way,100.0,1,w10
411,Chemistry 14CL,challenges_are_growth,100.0,1,w10
412,Chemistry 14CL,confident,100.0,1,w10
413,Chemistry 14CL,develop_intelligence,100.0,1,w10
414,Chemistry 14CL,improve_skills,100.0,1,w10
415,Chemistry 14CL,mistakes_are_learning,100.0,1,w10
416,Chemistry 14CL,motivate,0.0,1,w10
417,Chemistry 14CL,reflect,100.0,1,w10
418,Chemistry 14CL,seek_help,100.0,1,w10
419,Chemistry 14CL,unfamiliar,100.0,1,w10
420,Chemistry 14CL,when_struggle_find_way,100.0,1,w10
421,Chemistry 14D,challenges_are_growth,82.82442748091603,262,w10
422,Chemistry 14D,confident,75.57251908396947,262,w10
423,Chemistry 14D,develop_intelligence,90.83969465648855,262,w10
424,Chemistry 14D,improve_skills,92.74809160305344,262,w10
425,Chemistry 14D,mistakes_are_learning,92.74809160305344,262,w10
426,Chemistry 14D,motivate,79.00763358778626,262,w10
427,Chemistry 14D,reflect,85.49618320610686,262,w10
428,Chemistry 14D,seek_help,71.37404580152672,262,w10
429,Chemistry 14D,unfamiliar,65.2671755725191,262,w10
430,Chemistry 14D,when_struggle_find_way,85.87786259541986,262,w10
431,Chemistry 20A,challenges_are_growth,91.22807017543859,171,w10
432,Chemistry 20A,confident,85.96491228070175,171,w10
433,Chemistry 20A,develop_intelligence,94.15204678362574,171,w10
434,Chemistry 20A,improve_skills,95.90643274853801,171,w10
435,Chemistry 20A,mistakes_are_learning,92.98245614035088,171,w10
436,Chemistry 20A,motivate,84.7953216374269,171,w10
437,Chemistry 20A,reflect,86.54970760233918,171,w10
438,Chemistry 20A,seek_help,89.47368421052632,171,w10
439,Chemistry 20A,unfamiliar,78.94736842105263,171,w10
440,Chemistry 20A,when_struggle_find_way,92.39766081871345,171,w10
441,Chemistry 30A,challenges_are_growth,84.21052631578947,19,w10
442,Chemistry 30A,confident,57.89473684210527,19,w10
443,Chemistry 30A,develop_intelligence,89.47368421052632,19,w10
444,Chemistry 30A,improve_skills,94.73684210526315,19,w10
445,Chemistry 30A,mistakes_are_learning,94.73684210526315,19,w10
446,Chemistry 30A,motivate,84.21052631578947,19,w10
447,Chemistry 30A,reflect,89.47368421052632,19,w10
448,Chemistry 30A,seek_help,73.68421052631578,19,w10
449,Chemistry 30A,unfamiliar,52.63157894736842,19,w10
450,Chemistry 30A,when_struggle_find_way,89.47368421052632,19,w10
451,Chemistry 30AL,challenges_are_growth,66.66666666666666,3,w10
452,Chemistry 30AL,confident,66.66666666666666,3,w10
453,Chemistry 30AL,develop_intelligence,66.66666666666666,3,w10
454,Chemistry 30AL,improve_skills,100.0,3,w10
455,Chemistry 30AL,mistakes_are_learning,100.0,3,w10
456,Chemistry 30AL,motivate,66.66666666666666,3,w10
457,Chemistry 30AL,reflect,33.33333333333333,3,w10
458,Chemistry 30AL,seek_help,66.66666666666666,3,w10
459,Chemistry 30AL,unfamiliar,33.33333333333333,3,w10
460,Chemistry 30AL,when_struggle_find_way,100.0,3,w10
461,Chemistry 30B,challenges_are_growth,89.67136150234741,213,w10
462,Chemistry 30B,confident,64.7887323943662,213,w10
463,Chemistry 30B,develop_intelligence,94.83568075117371,213,w10
464,Chemistry 30B,improve_skills,96.24413145539906,213,w10
465,Chemistry 30B,mistakes_are_learning,96.71361502347418,213,w10
466,Chemistry 30B,motivate,81.69014084507043,213,w10
467,Chemistry 30B,reflect,84.03755868544602,213,w10
468,Chemistry 30B,seek_help,83.56807511737088,213,w10
469,Chemistry 30B,unfamiliar,68.07511737089203,213,w10
470,Chemistry 30B,when_struggle_find_way,84.97652582159625,213,w10
471,Chemistry 30BL,challenges_are_growth,88.88888888888889,18,w10
472,Chemistry 30BL,confident,66.66666666666666,18,w10
473,Chemistry 30BL,develop_intelligence,94.44444444444444,18,w10
474,Chemistry 30BL,improve_skills,94.44444444444444,18,w10
